datetime,substation,feeder,FVHI,FVHD,FVLI,FVLD,FVSM,FCHI,FCHD,FCLI,FCLD,FCSM
2024-01-19 19:00,Sub2,F1,334,164,120,95,25,287,132,43,62,35
2024-01-19 20:00,Sub2,F1,333,149,100,22,11,250,171,72,40,31
2024-01-19 21:00,Sub2,F1,336,157,104,64,54,252,110,46,88,44
2024-01-19 22:00,Sub2,F1,350,148,100,59,22,266,128,59,73,34
2024-01-19 23:00,Sub2,F1,360,162,110,61,24,323,113,92,19,44
2024-01-20 00:00,Sub2,F1,356,177,121,47,27,233,91,40,32,46
2024-01-20 01:00,Sub2,F1,355,165,112,42,17,225,85,82,52,48
2024-01-20 02:00,Sub2,F1,375,157,108,92,26,314,174,89,74,21
2024-01-20 03:00,Sub2,F1,365,153,104,70,47,237,154,76,58,45
2024-01-20 04:00,Sub2,F1,358,158,107,97,37,241,106,136,36,42
2024-01-20 05:00,Sub2,F1,333,162,108,65,15,203,87,94,83,42
2024-01-20 06:00,Sub2,F1,359,154,106,57,48,292,85,83,82,39
2024-01-20 07:00,Sub2,F1,335,176,117,66,42,202,161,115,24,41
2024-01-20 08:00,Sub2,F1,374,156,108,61,17,241,86,137,16,34
2024-01-20 09:00,Sub2,F1,330,156,105,56,29,221,172,132,29,33
2024-01-20 10:00,Sub2,F1,302,149,116,27,49,302,130,120,20,35
2024-01-20 11:00,Sub2,F1,331,147,96,90,50,285,119,103,64,30
2024-01-20 12:00,Sub2,F1,328,148,98,79,15,314,72,71,57,31
2024-01-20 13:00,Sub2,F1,336,162,105,92,37,230,175,113,88,16
2024-01-20 14:00,Sub2,F1,362,162,111,37,21,270,79,125,88,17
2024-01-20 15:00,Sub2,F1,344,152,101,29,57,203,112,117,51,46
2024-01-20 16:00,Sub2,F1,376,160,111,33,25,247,148,122,73,23
2024-01-20 17:00,Sub2,F1,334,161,116,25,41,203,95,123,33,12
2024-01-20 18:00,Sub2,F1,355,155,105,35,55,334,127,53,73,29
2024-01-20 19:00,Sub2,F1,349,165,113,53,44,346,81,42,32,49
2024-01-20 20:00,Sub2,F1,325,151,102,75,33,265,101,106,46,28
2024-01-20 21:00,Sub2,F1,356,164,111,70,46,220,121,123,30,25
2024-01-20 22:00,Sub2,F1,349,160,108,49,21,229,85,98,45,44
2024-01-20 23:00,Sub2,F1,320,176,116,36,25,306,110,118,49,48
2024-01-21 00:00,Sub2,F1,358,146,98,72,10,201,132,47,32,22
2024-01-21 01:00,Sub2,F1,330,172,114,66,45,278,119,67,36,44
2024-01-21 02:00,Sub2,F1,332,158,105,50,34,236,126,81,23,36
2024-01-21 03:00,Sub2,F1,363,147,100,96,16,269,110,77,60,12
2024-01-21 04:00,Sub2,F1,328,179,118,38,40,235,73,71,52,11
2024-01-21 05:00,Sub2,F1,355,163,112,87,15,243,166,40,37,25
2024-01-21 06:00,Sub2,F1,371,151,102,70,15,303,79,136,73,42
2024-01-21 07:00,Sub2,F1,338,179,120,89,29,297,159,108,22,14
2024-01-21 08:00,Sub2,F1,352,164,111,37,54,200,145,49,74,25
2024-01-21 09:00,Sub2,F1,351,166,112,29,57,238,163,99,35,40
2024-01-21 10:00,Sub2,F1,341,160,108,69,10,209,108,116,87,34
2024-01-21 11:00,Sub2,F1,358,153,105,26,59,343,80,108,33,22
2024-01-21 12:00,Sub2,F1,346,136,92,54,13,277,98,74,75,23
2024-01-21 13:00,Sub2,F1,347,173,117,30,59,308,110,102,58,28
2024-01-21 14:00,Sub2,F1,344,155,103,81,41,303,94,114,39,19
2024-01-21 15:00,Sub2,F1,370,164,111,47,18,338,164,126,30,26
2024-01-21 16:00,Sub2,F1,361,158,107,39,11,348,129,72,37,26
2024-01-21 17:00,Sub2,F1,351,164,111,20,21,239,92,120,24,49
2024-01-21 18:00,Sub2,F1,357,146,99,51,42,315,133,137,30,7
2024-01-21 19:00,Sub2,F1,342,163,107,58,28,263,142,138,44,13
2024-01-21 20:00,Sub2,F1,340,143,95,99,35,293,135,66,77,19
2024-01-21 21:00,Sub2,F1,322,143,94,38,57,288,74,59,82,39
2024-01-21 22:00,Sub2,F1,339,160,106,65,58,214,108,72,38,20
2024-01-21 23:00,Sub2,F1,344,159,105,67,52,341,143,48,15,29
2024-01-22 00:00,Sub2,F1,347,166,110,56,22,263,129,41,70,24
2024-01-22 01:00,Sub2,F1,367,148,102,90,43,256,166,139,74,8
2024-01-22 02:00,Sub2,F1,364,154,104,72,55,241,131,114,32,38
2024-01-22 03:00,Sub2,F1,352,145,96,96,28,343,158,80,46,13
2024-01-22 04:00,Sub2,F1,332,165,110,89,23,202,129,64,26,6
2024-01-22 05:00,Sub2,F1,325,146,97,92,56,332,164,83,73,31
2024-01-22 06:00,Sub2,F1,376,147,100,63,32,234,142,102,35,20
2024-01-22 07:00,Sub2,F1,340,149,98,75,36,282,119,101,32,22
2024-01-22 08:00,Sub2,F1,327,171,114,56,14,216,99,48,26,36
2024-01-22 09:00,Sub2,F1,371,157,108,34,27,309,96,139,37,48
2024-01-22 10:00,Sub2,F1,374,153,104,22,48,239,165,71,19,13
2024-01-22 11:00,Sub2,F1,350,153,103,94,47,220,156,127,52,17
2024-01-22 12:00,Sub2,F1,340,149,101,48,17,306,130,123,46,20
2024-01-22 13:00,Sub2,F1,352,157,119,98,58,206,137,95,86,19
2024-01-22 14:00,Sub2,F1,353,144,97,22,49,295,71,128,18,49
2024-01-22 15:00,Sub2,F1,298,176,114,30,19,259,71,81,75,48
2024-01-22 16:00,Sub2,F1,343,164,109,68,47,348,105,58,54,43
2024-01-22 17:00,Sub2,F1,344,148,98,80,54,203,142,41,15,48
2024-01-22 18:00,Sub2,F1,333,157,105,85,24,250,118,83,30,23
2024-01-22 19:00,Sub2,F1,367,177,122,63,52,308,175,121,66,18
2024-01-22 20:00,Sub2,F1,321,146,96,43,34,241,131,45,78,48
2024-01-22 21:00,Sub2,F1,348,156,104,67,44,332,114,61,31,9
2024-01-22 22:00,Sub2,F1,343,163,109,66,53,324,169,127,59,15
2024-01-22 23:00,Sub2,F1,362,171,137,42,43,289,153,121,23,7
2024-01-23 00:00,Sub2,F1,337,144,95,99,28,274,139,99,21,27
2024-01-23 01:00,Sub2,F1,314,156,102,23,43,204,75,47,60,12
2024-01-23 02:00,Sub2,F1,357,172,118,99,24,230,141,66,50,8
2024-01-23 03:00,Sub2,F1,352,179,122,76,43,317,89,102,78,7
2024-01-23 04:00,Sub2,F1,350,179,120,89,34,322,144,64,77,27
2024-01-23 05:00,Sub2,F1,328,157,105,82,53,223,167,96,73,11
2024-01-23 06:00,Sub2,F1,332,154,101,66,58,308,125,83,78,38
2024-01-23 07:00,Sub2,F1,329,148,97,91,15,250,88,79,56,13
2024-01-23 08:00,Sub2,F1,340,143,96,71,48,273,111,108,57,37
2024-01-23 09:00,Sub2,F1,337,161,107,76,37,224,97,98,28,48
2024-01-23 10:00,Sub2,F1,334,141,91,76,12,345,149,118,39,12
2024-01-23 11:00,Sub2,F1,345,154,103,77,46,271,149,93,73,5
2024-01-23 12:00,Sub2,F1,363,164,112,78,31,325,96,96,70,14
2024-01-23 13:00,Sub2,F1,365,167,115,22,31,307,112,115,58,48
2024-01-23 14:00,Sub2,F1,351,159,106,68,47,335,71,62,44,39
2024-01-23 15:00,Sub2,F1,354,155,104,77,25,337,151,117,30,44
2024-01-23 16:00,Sub2,F1,322,145,112,79,27,280,156,135,56,13
2024-01-23 17:00,Sub2,F1,349,162,109,49,13,284,105,132,30,36
2024-01-23 18:00,Sub2,F1,327,168,129,53,57,278,160,63,38,49
2024-01-23 19:00,Sub2,F1,340,134,88,54,32,235,158,57,56,44
2024-01-23 20:00,Sub2,F1,367,144,98,64,53,337,94,79,29,45
2024-01-23 21:00,Sub2,F1,367,149,101,90,37,310,158,85,17,13
2024-01-23 22:00,Sub2,F1,333,148,101,34,36,238,80,93,19,13
2024-01-23 23:00,Sub2,F1,358,163,110,49,41,344,163,47,36,7
2024-01-24 00:00,Sub2,F1,322,161,120,81,53,264,113,131,15,13
2024-01-24 01:00,Sub2,F1,333,168,112,44,56,307,157,41,58,20
2024-01-24 02:00,Sub2,F1,332,174,116,40,21,232,145,77,18,28
2024-01-24 03:00,Sub2,F1,329,133,87,61,23,330,117,51,45,26
2024-01-24 04:00,Sub2,F1,349,171,114,24,11,295,141,89,41,49
2024-01-24 05:00,Sub2,F1,339,169,113,98,25,286,178,132,75,36
2024-01-24 06:00,Sub2,F1,315,143,93,39,15,330,92,75,81,6
2024-01-24 07:00,Sub2,F1,362,165,112,80,38,277,90,129,60,14
2024-01-24 08:00,Sub2,F1,354,164,112,77,45,287,167,126,85,20
2024-01-24 09:00,Sub2,F1,332,145,112,33,19,211,138,127,31,25
2024-01-24 10:00,Sub2,F1,356,134,90,72,37,316,79,51,69,9
2024-01-24 11:00,Sub2,F1,341,155,103,92,11,204,155,86,73,13
2024-01-24 12:00,Sub2,F1,335,147,98,76,45,301,127,48,71,30
2024-01-24 13:00,Sub2,F1,333,177,118,80,54,218,175,76,83,10
2024-01-24 14:00,Sub2,F1,338,163,109,70,17,259,110,125,74,42
2024-01-24 15:00,Sub2,F1,342,154,105,57,29,222,156,89,63,12
2024-01-24 16:00,Sub2,F1,354,173,128,29,20,343,168,62,66,43
2024-01-24 17:00,Sub2,F1,324,162,108,86,18,244,163,53,54,44
2024-01-24 18:00,Sub2,F1,360,164,112,62,46,260,117,62,31,25
2024-01-24 19:00,Sub2,F1,353,175,119,36,27,318,158,83,44,14
2024-01-24 20:00,Sub2,F1,332,147,98,32,18,300,130,129,74,19
2024-01-24 21:00,Sub2,F1,347,154,104,67,23,308,150,102,70,41
2024-01-24 22:00,Sub2,F1,353,149,99,47,14,270,160,97,66,38
2024-01-24 23:00,Sub2,F1,338,155,104,91,18,282,147,51,88,25
2024-01-25 00:00,Sub2,F1,322,172,115,21,58,279,153,90,76,48
2024-01-25 01:00,Sub2,F1,333,174,117,74,58,254,103,104,44,15
2024-01-25 02:00,Sub2,F1,345,140,93,28,59,348,154,117,30,41
2024-01-25 03:00,Sub2,F1,345,188,128,80,50,211,175,105,39,10
2024-01-25 04:00,Sub2,F1,330,177,118,58,48,293,101,117,18,28
2024-01-25 05:00,Sub2,F1,341,173,117,74,35,236,141,136,31,43
2024-01-25 06:00,Sub2,F1,331,158,104,52,59,288,80,48,81,44
2024-01-25 07:00,Sub2,F1,356,157,107,85,58,325,110,128,66,15
2024-01-25 08:00,Sub2,F1,313,149,99,45,14,259,126,80,66,38
2024-01-25 09:00,Sub2,F1,325,145,96,63,12,343,148,133,22,43
2024-01-25 10:00,Sub2,F1,343,173,118,58,33,289,113,124,44,5
2024-01-25 11:00,Sub2,F1,348,167,112,81,58,288,78,130,20,34
2024-01-25 12:00,Sub2,F1,357,146,99,27,24,315,85,93,34,25
2024-01-25 13:00,Sub2,F1,350,169,113,30,31,216,93,77,19,28
2024-01-25 14:00,Sub2,F1,362,153,105,94,32,262,78,97,34,7
2024-01-25 15:00,Sub2,F1,319,159,105,76,31,279,171,96,26,40
2024-01-25 16:00,Sub2,F1,361,159,108,24,50,327,174,130,21,41
2024-01-25 17:00,Sub2,F1,345,146,97,47,30,257,161,125,80,48
2024-01-25 18:00,Sub2,F1,356,157,124,72,23,220,74,124,84,28
2024-01-25 19:00,Sub2,F1,359,150,101,75,58,215,90,92,24,5
2024-01-25 20:00,Sub2,F1,333,149,98,87,36,225,155,94,50,17
2024-01-25 21:00,Sub2,F1,348,173,116,22,15,233,116,82,79,15
2024-01-25 22:00,Sub2,F1,369,135,92,63,34,310,131,138,81,10
2024-01-25 23:00,Sub2,F1,343,165,111,54,45,240,93,50,88,41
2024-01-26 00:00,Sub2,F1,337,146,97,69,17,268,125,63,79,47
2024-01-26 01:00,Sub2,F1,349,168,114,63,21,304,133,79,56,46
2024-01-26 02:00,Sub2,F1,359,170,116,56,59,228,152,40,72,25
2024-01-26 03:00,Sub2,F1,342,166,112,32,17,226,147,113,39,49
2024-01-26 04:00,Sub2,F1,355,154,104,51,50,203,148,77,38,14
2024-01-26 05:00,Sub2,F1,333,138,90,78,37,306,167,117,68,23
2024-01-26 06:00,Sub2,F1,369,173,119,64,41,259,152,102,25,45
2024-01-26 07:00,Sub2,F1,346,154,118,67,50,246,152,51,72,30
2024-01-26 08:00,Sub2,F1,344,145,98,75,58,252,97,90,40,5
2024-01-26 09:00,Sub2,F1,351,145,97,88,17,284,75,135,87,28
2024-01-26 10:00,Sub2,F1,347,137,91,61,47,240,132,59,46,22
2024-01-26 11:00,Sub2,F1,303,141,90,39,25,326,90,63,67,17
2024-01-26 12:00,Sub2,F1,364,148,101,58,24,281,179,45,64,7
2024-01-26 13:00,Sub2,F1,363,174,121,21,19,340,107,95,28,37
2024-01-26 14:00,Sub2,F1,338,191,130,97,27,323,164,99,80,23
2024-01-26 15:00,Sub2,F1,353,150,101,96,12,214,150,101,59,28
2024-01-26 16:00,Sub2,F1,344,149,99,35,26,233,175,82,68,33
2024-01-26 17:00,Sub2,F1,325,158,105,57,45,342,163,98,29,16
2024-01-26 18:00,Sub2,F1,322,167,108,41,43,341,107,41,36,37
2024-01-26 19:00,Sub2,F1,355,135,90,45,35,277,92,90,59,20
2024-01-26 20:00,Sub2,F1,343,158,106,47,36,278,74,41,88,11
2024-01-26 21:00,Sub2,F1,354,140,93,89,45,253,76,123,70,16
2024-01-26 22:00,Sub2,F1,338,184,125,34,42,321,167,57,53,30
2024-01-26 23:00,Sub2,F1,355,160,109,91,31,221,144,123,15,30
2024-01-27 00:00,Sub2,F1,346,133,88,25,43,259,98,51,67,20
2024-01-27 01:00,Sub2,F1,342,149,100,53,29,298,78,55,87,37
2024-01-27 02:00,Sub2,F1,350,165,112,71,53,210,153,98,23,15
2024-01-27 03:00,Sub2,F1,356,153,104,42,48,215,131,52,35,5
2024-01-27 04:00,Sub2,F1,340,151,102,53,28,262,76,82,16,17
2024-01-27 05:00,Sub2,F1,350,155,105,70,44,235,71,70,42,30
2024-01-27 06:00,Sub2,F1,355,128,83,52,12,254,158,138,43,14
2024-01-27 07:00,Sub2,F1,328,134,88,38,30,320,157,41,80,35
2024-01-27 08:00,Sub2,F1,347,151,101,73,54,309,175,57,84,25
2024-01-27 09:00,Sub2,F1,339,169,114,39,17,212,148,123,61,13
2024-01-27 10:00,Sub2,F1,353,170,114,42,48,237,140,91,24,8
2024-01-27 11:00,Sub2,F1,336,172,117,46,45,285,135,102,65,49
2024-01-27 12:00,Sub2,F1,338,157,106,59,48,344,151,101,88,12
2024-01-27 13:00,Sub2,F1,357,148,100,59,33,343,157,52,74,19
2024-01-27 14:00,Sub2,F1,339,145,96,89,16,296,130,104,44,10
2024-01-27 15:00,Sub2,F1,350,175,119,45,24,252,137,117,73,25
2024-01-27 16:00,Sub2,F1,348,157,107,88,55,315,155,95,35,18
2024-01-27 17:00,Sub2,F1,330,158,103,30,35,244,117,103,18,49
2024-01-27 18:00,Sub2,F1,338,148,98,39,26,348,131,43,65,12
2024-01-27 19:00,Sub2,F1,345,159,106,67,30,264,149,72,45,38
2024-01-27 20:00,Sub2,F1,352,153,103,65,47,330,70,54,33,24
2024-01-27 21:00,Sub2,F1,348,170,115,35,34,299,115,120,82,30
2024-01-27 22:00,Sub2,F1,354,142,106,81,29,308,91,138,79,39
2024-01-27 23:00,Sub2,F1,345,167,114,25,41,322,92,80,70,30
2024-01-28 00:00,Sub2,F1,345,151,101,26,52,336,114,77,31,9
2024-01-28 01:00,Sub2,F1,356,164,112,61,25,332,96,44,83,9
2024-01-28 02:00,Sub2,F1,341,168,113,95,27,255,72,70,56,14
2024-01-28 03:00,Sub2,F1,352,140,93,50,29,271,127,56,27,49
2024-01-28 04:00,Sub2,F1,377,168,114,22,48,200,110,44,42,48
2024-01-28 05:00,Sub2,F1,337,154,102,55,50,281,174,135,85,20
2024-01-28 06:00,Sub2,F1,299,155,99,27,21,340,137,75,59,8
2024-01-28 07:00,Sub2,F1,346,149,99,90,27,310,71,128,48,6
2024-01-28 08:00,Sub2,F1,339,174,118,99,16,333,152,87,34,48
2024-01-28 09:00,Sub2,F1,357,130,86,54,33,235,121,123,62,36
2024-01-28 10:00,Sub2,F1,344,182,123,85,36,334,131,115,36,12
2024-01-28 11:00,Sub2,F1,343,154,103,31,18,217,176,124,65,12
2024-01-28 12:00,Sub2,F1,359,166,112,86,35,237,109,95,53,11
2024-01-28 13:00,Sub2,F1,335,151,99,95,22,208,87,47,58,10
2024-01-28 14:00,Sub2,F1,339,151,120,88,27,257,127,96,71,9
2024-01-28 15:00,Sub2,F1,352,159,106,21,38,334,98,91,42,34
2024-01-28 16:00,Sub2,F1,353,171,117,75,46,323,164,45,89,9
2024-01-28 17:00,Sub2,F1,317,170,113,79,59,323,130,123,89,35
2024-01-28 18:00,Sub2,F1,372,161,110,53,32,334,111,48,56,31
2024-01-28 19:00,Sub2,F1,354,133,89,99,46,210,171,128,70,48
2024-01-28 20:00,Sub2,F1,366,155,107,96,38,248,179,80,26,15
2024-01-28 21:00,Sub2,F1,352,151,102,40,52,251,140,82,63,22
2024-01-28 22:00,Sub2,F1,343,140,92,44,44,267,94,77,31,13
2024-01-28 23:00,Sub2,F1,332,162,107,50,49,340,130,104,29,6
2024-01-29 00:00,Sub2,F1,355,155,105,96,51,237,124,67,20,20
2024-01-29 01:00,Sub2,F1,343,170,115,56,10,298,179,88,20,33
2024-01-29 02:00,Sub2,F1,345,150,99,68,17,343,120,121,41,12
2024-01-29 03:00,Sub2,F1,332,143,93,91,38,328,140,123,19,20
2024-01-29 04:00,Sub2,F1,380,152,104,56,31,295,167,54,18,40
2024-01-29 05:00,Sub2,F1,361,137,91,97,58,235,157,132,16,8
2024-01-29 06:00,Sub2,F1,343,146,98,81,47,213,133,62,47,8
2024-01-29 07:00,Sub2,F1,333,154,102,88,33,250,111,104,26,38
2024-01-29 08:00,Sub2,F1,343,180,121,24,23,221,142,119,63,43
2024-01-29 09:00,Sub2,F1,343,167,111,68,32,347,110,44,41,11
2024-01-29 10:00,Sub2,F1,349,155,104,43,40,251,119,69,40,22
2024-01-29 11:00,Sub2,F1,342,139,92,47,52,292,143,71,52,17
2024-01-29 12:00,Sub2,F1,349,141,94,30,51,272,80,52,52,46
2024-01-29 13:00,Sub2,F1,323,169,112,25,48,261,75,112,35,31
2024-01-29 14:00,Sub2,F1,333,158,105,99,45,242,102,55,57,26
2024-01-29 15:00,Sub2,F1,353,151,100,47,39,208,86,123,42,21
2024-01-29 16:00,Sub2,F1,329,159,106,58,45,248,90,116,75,35
2024-01-29 17:00,Sub2,F1,349,166,112,61,56,311,90,61,64,22
2024-01-29 18:00,Sub2,F1,385,152,104,69,27,262,145,97,78,37
2024-01-29 19:00,Sub2,F1,350,148,99,71,52,318,178,76,82,14
2024-01-29 20:00,Sub2,F1,333,154,103,67,41,316,83,77,17,30
2024-01-29 21:00,Sub2,F1,350,151,103,55,58,325,145,104,70,44
2024-01-29 22:00,Sub2,F1,321,171,113,76,24,264,79,54,31,33
2024-01-29 23:00,Sub2,F1,359,157,106,51,24,241,167,128,72,7
2024-01-30 00:00,Sub2,F1,365,157,108,36,51,237,75,131,51,7
2024-01-30 01:00,Sub2,F1,355,164,111,57,20,287,136,47,38,19
2024-01-30 02:00,Sub2,F1,341,154,105,22,42,324,169,111,26,35
2024-01-30 03:00,Sub2,F1,354,182,124,49,34,295,138,45,41,20
2024-01-30 04:00,Sub2,F1,326,156,103,51,26,265,136,88,79,31
2024-01-30 05:00,Sub2,F1,338,164,108,54,17,289,85,138,54,28
2024-01-30 06:00,Sub2,F1,351,151,101,64,11,256,154,121,63,15
2024-01-30 07:00,Sub2,F1,356,151,102,91,58,274,106,85,59,42
2024-01-30 08:00,Sub2,F1,326,160,107,47,24,272,151,80,66,23
2024-01-30 09:00,Sub2,F1,329,163,108,48,22,308,151,84,27,36
2024-01-30 10:00,Sub2,F1,342,159,107,74,53,247,109,57,29,14
2024-01-30 11:00,Sub2,F1,335,154,103,81,21,265,126,125,50,26
2024-01-30 12:00,Sub2,F1,299,157,103,90,17,203,95,62,46,12
2024-01-30 13:00,Sub2,F1,330,167,110,52,29,203,179,54,62,37
2024-01-30 14:00,Sub2,F1,341,180,120,85,21,301,102,57,74,14
2024-01-30 15:00,Sub2,F1,341,157,105,91,55,239,125,138,70,42
2024-01-30 16:00,Sub2,F1,352,157,105,58,59,349,177,66,54,38
2024-01-30 17:00,Sub2,F1,317,158,105,21,35,235,80,67,20,39
2024-01-30 18:00,Sub2,F1,350,161,109,34,34,208,149,122,84,45
2024-01-30 19:00,Sub2,F1,335,155,103,92,42,208,179,44,19,37
2024-01-30 20:00,Sub2,F1,326,148,99,50,55,295,159,66,77,10
2024-01-30 21:00,Sub2,F1,356,140,95,67,50,235,109,56,85,11
2024-01-30 22:00,Sub2,F1,350,145,97,55,38,277,145,59,66,47
2024-01-30 23:00,Sub2,F1,327,147,98,27,40,298,79,100,58,40
2024-01-01 00:00,Sub2,F2,349,142,95,79,48,245,104,98,34,11
2024-01-01 01:00,Sub2,F2,316,134,85,97,24,268,107,60,57,46
2024-01-01 02:00,Sub2,F2,357,140,95,82,43,290,141,101,21,47
2024-01-01 03:00,Sub2,F2,326,164,109,72,59,243,151,94,21,25
2024-01-01 04:00,Sub2,F2,293,124,80,32,48,238,112,71,22,35
2024-01-01 05:00,Sub2,F2,343,151,101,36,29,221,86,47,74,6
2024-01-01 06:00,Sub2,F2,323,134,86,79,35,214,127,126,33,9
2024-01-01 07:00,Sub2,F2,310,131,87,38,25,242,112,138,21,28
2024-01-01 08:00,Sub2,F2,343,149,100,78,36,335,118,61,48,45
2024-01-01 09:00,Sub2,F2,324,132,86,54,40,296,158,87,83,6
2024-01-01 10:00,Sub2,F2,343,120,80,23,16,203,178,50,17,42
2024-01-01 11:00,Sub2,F2,329,139,113,64,29,298,80,85,82,48
2024-01-01 12:00,Sub2,F2,318,154,101,88,12,343,81,61,49,21
2024-01-01 13:00,Sub2,F2,332,136,90,56,52,203,123,102,16,21
2024-01-01 14:00,Sub2,F2,324,139,91,99,46,341,109,88,37,39
2024-01-01 15:00,Sub2,F2,321,157,106,77,37,299,75,104,55,20
2024-01-01 16:00,Sub2,F2,316,145,95,76,58,340,96,56,48,39
2024-01-01 17:00,Sub2,F2,340,148,98,77,17,331,114,78,64,13
2024-01-01 18:00,Sub2,F2,354,152,102,96,37,286,122,120,70,16
2024-01-01 19:00,Sub2,F2,308,148,95,73,19,228,93,130,75,44
2024-01-01 20:00,Sub2,F2,302,136,89,48,58,334,135,61,65,18
2024-01-01 21:00,Sub2,F2,327,142,95,79,40,267,157,97,26,24
2024-01-01 22:00,Sub2,F2,316,131,85,85,39,219,112,55,52,31
2024-01-01 23:00,Sub2,F2,285,136,86,74,51,304,173,67,46,46
2024-01-02 00:00,Sub2,F2,333,144,95,90,28,275,133,82,85,14
2024-01-02 01:00,Sub2,F2,326,125,81,86,55,219,107,112,65,14
2024-01-02 02:00,Sub2,F2,346,145,97,78,14,340,159,61,74,14
2024-01-02 03:00,Sub2,F2,303,140,91,46,53,216,166,56,76,9
2024-01-02 04:00,Sub2,F2,309,151,99,97,32,238,130,122,83,18
2024-01-02 05:00,Sub2,F2,324,146,96,80,44,227,146,124,55,32
2024-01-02 06:00,Sub2,F2,325,154,102,87,47,323,132,124,57,31
2024-01-02 07:00,Sub2,F2,319,115,76,65,42,245,104,119,79,12
2024-01-02 08:00,Sub2,F2,312,141,91,54,52,257,139,79,20,49
2024-01-02 09:00,Sub2,F2,336,150,99,65,50,250,73,130,47,38
2024-01-02 10:00,Sub2,F2,321,142,115,38,10,324,158,87,58,44
2024-01-02 11:00,Sub2,F2,314,144,95,47,58,299,113,138,82,49
2024-01-02 12:00,Sub2,F2,318,120,78,57,45,283,96,100,35,45
2024-01-02 13:00,Sub2,F2,346,132,88,98,49,301,152,44,45,28
2024-01-02 14:00,Sub2,F2,334,131,86,46,46,332,129,132,59,31
2024-01-02 15:00,Sub2,F2,319,141,93,66,13,348,74,109,77,16
2024-01-02 16:00,Sub2,F2,305,136,87,48,14,301,139,125,27,10
2024-01-02 17:00,Sub2,F2,318,143,93,30,47,242,103,139,53,23
2024-01-02 18:00,Sub2,F2,352,147,99,94,20,338,172,91,50,47
2024-01-02 19:00,Sub2,F2,307,131,97,25,13,260,124,87,19,18
2024-01-02 20:00,Sub2,F2,305,149,98,45,17,337,115,66,69,23
2024-01-02 21:00,Sub2,F2,322,123,79,26,10,225,175,127,72,20
2024-01-02 22:00,Sub2,F2,328,128,85,25,28,281,104,117,58,41
2024-01-02 23:00,Sub2,F2,316,123,81,26,29,231,136,120,57,38
2024-01-03 00:00,Sub2,F2,320,159,104,36,19,319,143,122,20,44
2024-01-03 01:00,Sub2,F2,313,133,87,51,40,257,125,70,34,26
2024-01-03 02:00,Sub2,F2,354,126,83,27,44,232,177,42,18,44
2024-01-03 03:00,Sub2,F2,321,154,103,73,15,215,141,112,45,26
2024-01-03 04:00,Sub2,F2,328,130,86,40,57,202,102,46,74,7
2024-01-03 05:00,Sub2,F2,311,140,91,92,54,243,80,81,67,27
2024-01-03 06:00,Sub2,F2,307,150,98,75,18,324,134,62,80,19
2024-01-03 07:00,Sub2,F2,339,138,90,58,26,219,178,115,20,46
2024-01-03 08:00,Sub2,F2,349,138,91,65,38,279,83,113,40,6
2024-01-03 09:00,Sub2,F2,317,150,99,42,52,333,106,77,29,48
2024-01-03 10:00,Sub2,F2,322,148,97,53,46,221,76,56,15,26
2024-01-03 11:00,Sub2,F2,329,154,101,37,12,265,113,130,51,20
2024-01-03 12:00,Sub2,F2,318,143,93,67,40,257,114,90,62,24
2024-01-03 13:00,Sub2,F2,306,155,100,67,43,200,161,79,37,42
2024-01-03 14:00,Sub2,F2,336,136,89,65,30,292,117,89,52,42
2024-01-03 15:00,Sub2,F2,300,161,105,70,43,312,118,40,80,5
2024-01-03 16:00,Sub2,F2,331,160,107,24,31,295,129,50,56,5
2024-01-03 17:00,Sub2,F2,331,138,89,40,14,299,97,42,79,10
2024-01-03 18:00,Sub2,F2,322,163,108,45,49,327,120,87,86,19
2024-01-03 19:00,Sub2,F2,339,138,90,70,51,308,97,65,58,17
2024-01-03 20:00,Sub2,F2,329,141,94,57,36,329,78,71,56,28
2024-01-03 21:00,Sub2,F2,324,154,102,69,40,311,179,116,85,6
2024-01-03 22:00,Sub2,F2,316,149,98,27,44,293,109,40,30,45
2024-01-03 23:00,Sub2,F2,325,141,92,30,32,253,158,91,16,45
2024-01-04 00:00,Sub2,F2,340,147,98,89,45,268,94,56,64,11
2024-01-04 01:00,Sub2,F2,296,144,92,23,33,342,176,116,62,32
2024-01-04 02:00,Sub2,F2,319,146,95,27,22,279,162,85,29,46
2024-01-04 03:00,Sub2,F2,307,143,94,35,15,344,127,40,77,6
2024-01-04 04:00,Sub2,F2,324,134,86,23,36,265,114,55,33,8
2024-01-04 05:00,Sub2,F2,331,136,88,43,46,248,146,79,42,44
2024-01-04 06:00,Sub2,F2,311,139,91,82,50,324,85,112,86,20
2024-01-04 07:00,Sub2,F2,297,138,89,35,53,304,119,118,85,11
2024-01-04 08:00,Sub2,F2,315,153,99,72,26,326,144,71,45,11
2024-01-04 09:00,Sub2,F2,327,136,89,35,19,339,130,117,27,45
2024-01-04 10:00,Sub2,F2,360,146,99,49,40,244,167,132,76,11
2024-01-04 11:00,Sub2,F2,338,133,85,72,38,326,136,127,22,36
2024-01-04 12:00,Sub2,F2,315,148,97,45,17,316,78,65,48,24
2024-01-04 13:00,Sub2,F2,319,169,111,37,23,208,148,70,40,48
2024-01-04 14:00,Sub2,F2,332,159,105,32,16,326,168,67,36,31
2024-01-04 15:00,Sub2,F2,332,161,105,50,10,254,94,118,46,47
